Date,Department,Region,Product,Revenue,Cost,Profit,Units_Sold,Employee_Count,Marketing_Spend,Customer_Satisfaction
2024-05-23 16:47:03.811905,Sales,West,Product C,277.5,127.69,149.81,10,78,150.02,3.7
2024-05-24 01:32:55.587793,IT,West,Product C,346.97,170.56,176.41,390,49,238.32,4.2
2024-05-24 10:18:47.363681,IT,East,Product E,707.5,405.9,301.6,451,6,131.71,3.2
2024-05-24 19:04:39.139569,Operations,West,Product C,257.59,140.76,116.83,147,72,221.11,4.2
2024-05-25 03:50:30.915457,IT,East,Product C,277.88,186.87,91.01,145,54,219.29,4.1
2024-05-25 12:36:22.691345,HR,North,Product D,1132.86,744.34,388.52,371,33,185.03,4.0
2024-05-25 21:22:14.467233,Marketing,South,Product E,577.11,346.9,230.21,390,14,266.59,3.7
2024-05-26 06:08:06.243121,Marketing,South,Product C,276.62,190.26,86.36,163,31,181.73,4.9
2024-05-26 14:53:58.019009,Finance,West,Product B,545.76,325.78,219.98,171,19,218.52,4.1
2024-05-26 23:39:49.794897,Finance,West,Product A,609.85,449.79,160.06,28,64,291.72,3.2
2024-05-27 08:25:41.570785,Marketing,West,Product D,577.49,274.9,302.59,471,35,263.25,3.9
2024-05-27 17:11:33.346673,Finance,South,Product C,391.75,254.62,137.13,337,25,262.88,4.3
2024-05-28 01:57:25.122561,Operations,North,Product B,746.31,395.16,351.15,252,64,108.07,3.4
2024-05-28 10:43:16.898449,IT,North,Product C,358.97,178.64,180.33,138,62,241.98,4.5
2024-05-28 19:29:08.674337,Marketing,South,Product C,401.65,186.02,215.63,185,45,129.72,4.0
2024-05-29 04:15:00.450225,Finance,North,Product E,275.41,163.42,111.99,418,50,97.49,2.4
2024-05-29 13:00:52.226113,Marketing,South,Product E,581.63,276.52,305.11,289,49,194.26,4.0
2024-05-29 21:46:44.002001,HR,North,Product E,708.31,332.99,375.32,440,30,127.66,3.6
2024-05-30 06:32:35.777888,Sales,East,Product B,1047.7,782.3,265.4,93,55,263.25,4.1
2024-05-30 15:18:27.553776,IT,East,Product C,244.79,166.61,78.18,385,40,265.16,4.4
2024-05-31 00:04:19.329664,Marketing,South,Product A,597.61,395.56,202.05,231,56,47.79,3.9
2024-05-31 08:50:11.105552,Sales,North,Product D,1048.1,710.53,337.57,334,55,133.74,4.8
2024-05-31 17:36:02.881440,Finance,West,Product E,516.5,381.76,134.74,460,7,83.22,3.7
2024-06-01 02:21:54.657328,Sales,North,Product E,594.91,357.33,237.58,425,18,162.99,4.2
2024-06-01 11:07:46.433216,IT,East,Product C,284.03,135.51,148.52,154,53,236.41,4.3
2024-06-01 19:53:38.209104,Marketing,East,Product C,327.48,229.82,97.66,454,5,180.62,3.7
2024-06-02 04:39:29.984992,HR,North,Product B,902.1,595.35,306.75,115,61,152.82,4.3
2024-06-02 13:25:21.760880,Finance,North,Product B,716.73,390.62,326.11,334,21,304.01,3.4
2024-06-02 22:11:13.536768,Marketing,West,Product E,582.85,329.75,253.1,20,54,20.0,3.5
2024-06-03 06:57:05.312656,IT,West,Product C,267.2,145.34,121.86,175,18,298.95,3.0
2024-06-03 15:42:57.088544,Finance,North,Product A,702.35,509.54,192.81,205,63,156.46,3.9
2024-06-04 00:28:48.864432,Operations,North,Product D,1092.12,568.16,523.96,240,7,193.75,4.0
2024-06-04 09:14:40.640320,Sales,North,Product C,303.07,223.43,79.64,156,44,157.81,4.5
2024-06-04 18:00:32.416208,IT,North,Product C,200.87,144.34,56.53,368,70,323.43,4.3
2024-06-05 02:46:24.192096,Operations,South,Product B,1043.46,647.66,395.8,247,38,101.52,3.6
2024-06-05 11:32:15.967983,Marketing,North,Product D,1273.56,767.88,505.68,480,13,200.94,3.1
2024-06-05 20:18:07.743871,HR,West,Product E,415.97,220.27,195.7,410,25,242.2,4.1
2024-06-06 05:03:59.519759,Finance,East,Product C,239.43,97.31,142.12,22,29,71.12,4.5
2024-06-06 13:49:51.295647,Sales,South,Product E,494.94,220.08,274.86,228,48,126.41,4.3
2024-06-06 22:35:43.071535,Finance,North,Product C,285.26,189.41,95.85,266,29,188.15,4.5
2024-06-07 07:21:34.847423,Marketing,East,Product E,449.93,254.23,195.7,11,13,129.07,3.7
2024-06-07 16:07:26.623311,Finance,South,Product D,908.89,411.22,497.67,219,66,134.75,3.5
2024-06-08 00:53:18.399199,Sales,East,Product B,565.4,278.4,287.0,493,30,172.01,3.4
2024-06-08 09:39:10.175087,Marketing,North,Product D,853.26,624.37,228.89,374,61,251.97,3.8
2024-06-08 18:25:01.950975,Finance,North,Product A,713.71,377.19,336.52,234,41,172.58,3.8
2024-06-09 03:10:53.726863,HR,West,Product B,943.67,677.26,266.41,493,20,286.27,3.9
2024-06-09 11:56:45.502751,IT,North,Product D,928.31,470.3,458.01,203,41,120.18,3.7
2024-06-09 20:42:37.278639,Marketing,North,Product A,495.32,292.3,203.02,205,28,99.85,3.7
2024-06-10 05:28:29.054527,IT,South,Product C,487.71,198.58,289.13,409,30,354.11,3.3
2024-06-10 14:14:20.830415,Marketing,West,Product C,217.62,126.8,90.82,269,24,147.36,4.4
2024-06-10 23:00:12.606303,HR,South,Product E,516.23,321.58,194.65,66,13,95.13,3.8
2024-06-11 07:46:04.382191,IT,East,Product B,712.8,343.57,369.23,466,33,60.64,3.7
2024-06-11 16:31:56.158079,Operations,North,Product C,511.01,307.95,203.06,122,35,286.01,3.4
2024-06-12 01:17:47.933966,Sales,East,Product B,1015.07,635.95,379.12,222,23,172.7,3.0
2024-06-12 10:03:39.709854,Operations,South,Product C,259.56,166.22,93.34,288,24,179.7,4.6
2024-06-12 18:49:31.485742,Finance,North,Product E,375.79,252.43,123.36,253,31,187.26,4.1
2024-06-13 03:35:23.261630,HR,North,Product D,948.13,482.57,465.56,389,48,281.04,2.8
2024-06-13 12:21:15.037518,Operations,South,Product E,516.98,309.53,207.45,126,39,185.64,4.3
2024-06-13 21:07:06.813406,Marketing,South,Product A,634.28,471.62,162.66,395,75,387.52,4.4
2024-06-14 05:52:58.589294,Finance,South,Product C,254.3,181.66,72.64,460,26,210.7,3.9
2024-06-14 14:38:50.365182,Finance,South,Product A,661.35,485.06,176.29,96,78,284.94,4.8
2024-06-14 23:24:42.141070,Operations,South,Product A,449.46,240.53,208.93,419,19,264.42,3.9
2024-06-15 08:10:33.916958,Operations,North,Product B,612.27,413.54,198.73,390,17,197.08,2.9
2024-06-15 16:56:25.692846,HR,South,Product C,402.1,248.08,154.02,376,8,153.04,4.0
2024-06-16 01:42:17.468734,Sales,North,Product A,704.07,302.02,402.05,272,60,226.56,3.9
2024-06-16 10:28:09.244622,Operations,North,Product D,1194.48,822.27,372.21,493,27,240.81,3.4
2024-06-16 19:14:01.020510,Operations,South,Product A,612.83,390.36,222.47,309,38,154.19,4.1
2024-06-17 03:59:52.796398,IT,South,Product D,1222.79,574.25,648.54,426,21,213.31,2.8
2024-06-17 12:45:44.572286,Marketing,West,Product B,755.52,323.29,432.23,122,32,298.9,4.4
2024-06-17 21:31:36.348174,IT,North,Product A,386.04,267.51,118.53,457,18,365.6,3.3
2024-06-18 06:17:28.124062,IT,South,Product E,521.06,222.81,298.25,173,38,268.35,3.2
2024-06-18 15:03:19.899949,Finance,South,Product B,943.97,407.77,536.2,13,79,349.02,3.7
2024-06-18 23:49:11.675837,Sales,South,Product D,894.2,491.45,402.75,127,61,149.65,4.1
2024-06-19 08:35:03.451725,Marketing,West,Product B,1007.0,450.31,556.69,32,59,256.15,3.9
2024-06-19 17:20:55.227613,HR,West,Product A,730.91,526.1,204.81,418,70,307.08,3.4
2024-06-20 02:06:47.003501,HR,East,Product C,366.47,206.91,159.56,242,41,128.29,3.5
2024-06-20 10:52:38.779389,Operations,North,Product C,187.83,112.55,75.28,99,72,161.15,3.1
2024-06-20 19:38:30.555277,Operations,East,Product D,565.57,409.95,155.62,485,30,339.03,3.7
2024-06-21 04:24:22.331165,HR,South,Product D,1179.7,690.82,488.88,264,65,121.99,4.4
2024-06-21 13:10:14.107053,Operations,West,Product C,199.84,104.67,95.17,101,71,92.71,3.8
2024-06-21 21:56:05.882941,Sales,West,Product D,1274.28,865.24,409.04,478,78,322.24,4.3
2024-06-22 06:41:57.658829,IT,East,Product B,1025.33,569.06,456.27,467,56,295.74,4.7
2024-06-22 15:27:49.434717,Operations,West,Product E,359.9,184.08,175.82,164,22,234.57,3.4
2024-06-23 00:13:41.210605,Finance,South,Product E,697.33,455.45,241.88,316,57,196.34,3.7
2024-06-23 08:59:32.986493,Operations,West,Product B,975.22,663.7,311.52,124,67,164.92,5.0
2024-06-23 17:45:24.762381,Marketing,East,Product E,652.76,441.98,210.78,216,57,222.56,4.7
2024-06-24 02:31:16.538269,Sales,South,Product A,517.54,384.11,133.43,90,31,326.38,2.8
2024-06-24 11:17:08.314157,Marketing,East,Product B,992.57,670.32,322.25,112,35,219.09,4.0
2024-06-24 20:03:00.090045,Marketing,West,Product D,1096.72,734.23,362.49,492,5,373.36,3.8
2024-06-25 04:48:51.865932,Finance,East,Product B,833.72,583.7,250.02,462,10,128.16,4.3
2024-06-25 13:34:43.641820,Sales,East,Product C,331.53,132.63,198.9,89,15,198.43,3.4
2024-06-25 22:20:35.417708,Sales,North,Product D,1351.4,711.99,639.41,416,38,170.16,3.3
2024-06-26 07:06:27.193596,Sales,West,Product C,339.77,223.62,116.15,112,67,113.19,3.4
2024-06-26 15:52:18.969484,Sales,West,Product D,872.3,532.02,340.28,249,57,187.75,3.5
2024-06-27 00:38:10.745372,Sales,East,Product E,417.99,193.17,224.82,274,22,233.39,4.3
2024-06-27 09:24:02.521260,Finance,North,Product B,765.36,387.51,377.85,42,25,241.94,3.1
2024-06-27 18:09:54.297148,Operations,West,Product A,385.11,199.44,185.67,44,23,373.64,3.4
2024-06-28 02:55:46.073036,Marketing,South,Product D,910.33,545.05,365.28,258,8,237.16,2.7
2024-06-28 11:41:37.848924,Sales,East,Product D,677.25,468.02,209.23,497,33,292.01,4.4
2024-06-28 20:27:29.624812,Operations,West,Product C,374.35,271.92,102.43,59,29,205.29,4.6
2024-06-29 05:13:21.400700,Operations,South,Product E,375.45,248.75,126.7,289,60,334.24,3.6
2024-06-29 13:59:13.176588,Marketing,West,Product C,268.83,186.85,81.98,481,67,391.88,3.6
2024-06-29 22:45:04.952476,Finance,South,Product C,380.79,214.97,165.82,251,31,242.49,4.1
2024-06-30 07:30:56.728364,HR,East,Product E,488.7,262.15,226.55,161,64,120.59,4.7
2024-06-30 16:16:48.504252,HR,West,Product A,620.34,333.4,286.94,156,53,156.1,4.0
2024-07-01 01:02:40.280140,Operations,West,Product C,352.26,216.86,135.4,48,69,222.55,3.4
2024-07-01 09:48:32.056028,IT,North,Product C,337.45,149.65,187.8,198,42,236.52,2.8
2024-07-01 18:34:23.831915,IT,East,Product D,1030.12,620.98,409.14,34,56,255.87,3.1
2024-07-02 03:20:15.607803,Marketing,South,Product E,555.78,351.7,204.08,253,5,236.82,3.8
2024-07-02 12:06:07.383691,HR,West,Product B,634.38,351.2,283.18,232,44,200.56,3.4
2024-07-02 20:51:59.159579,Operations,West,Product A,388.75,285.19,103.56,239,25,149.1,3.9
2024-07-03 05:37:50.935467,Finance,South,Product A,652.65,399.99,252.66,162,19,232.09,3.5
2024-07-03 14:23:42.711355,HR,East,Product E,550.1,262.4,287.7,420,54,348.4,3.2
2024-07-03 23:09:34.487243,Operations,North,Product D,1046.9,594.35,452.55,297,52,281.59,3.1
2024-07-04 07:55:26.263131,Operations,North,Product D,1172.56,746.21,426.35,404,36,242.78,4.7
2024-07-04 16:41:18.039019,Sales,West,Product E,530.31,272.19,258.12,462,53,282.37,4.3
2024-07-05 01:27:09.814907,Finance,South,Product D,1056.62,452.1,604.52,117,72,170.31,4.8
2024-07-05 10:13:01.590795,Sales,West,Product A,537.18,324.57,212.61,42,49,159.34,4.1
2024-07-05 18:58:53.366683,Marketing,South,Product A,370.6,271.19,99.41,412,36,140.18,3.5
2024-07-06 03:44:45.142571,Sales,North,Product B,920.53,524.5,396.03,372,8,189.98,4.6
2024-07-06 12:30:36.918459,Sales,East,Product E,566.68,406.39,160.29,120,69,166.24,3.8
2024-07-06 21:16:28.694347,HR,South,Product C,301.81,208.93,92.88,130,75,296.66,3.9
2024-07-07 06:02:20.470235,IT,North,Product C,196.13,88.57,107.56,25,77,161.97,3.8
2024-07-07 14:48:12.246123,Operations,West,Product B,615.95,399.05,216.9,236,69,135.78,2.0
2024-07-07 23:34:04.022011,Finance,South,Product B,578.23,319.42,258.81,20,22,355.41,4.8
2024-07-08 08:19:55.797898,Sales,East,Product D,1123.07,547.59,575.48,212,58,163.89,4.1
2024-07-08 17:05:47.573786,Finance,West,Product B,1025.66,656.86,368.8,211,51,212.28,4.0
2024-07-09 01:51:39.349674,IT,West,Product B,1054.02,695.58,358.44,107,10,236.11,3.8
2024-07-09 10:37:31.125562,IT,North,Product C,340.18,157.49,182.69,125,70,109.06,3.9
2024-07-09 19:23:22.901450,Sales,South,Product D,1273.17,916.75,356.42,462,13,298.84,3.4
2024-07-10 04:09:14.677338,Marketing,West,Product B,890.64,590.41,300.23,480,72,250.97,4.2
2024-07-10 12:55:06.453226,Sales,East,Product B,552.39,401.41,150.98,448,27,324.67,3.0
2024-07-10 21:40:58.229114,HR,South,Product D,970.96,496.14,474.82,290,47,145.66,3.9
2024-07-11 06:26:50.005002,Operations,East,Product E,567.88,413.85,154.03,358,55,207.93,4.1
2024-07-11 15:12:41.780890,Marketing,West,Product D,654.29,346.11,308.18,241,76,203.15,3.7
2024-07-11 23:58:33.556778,Sales,East,Product C,422.03,176.78,245.25,470,29,221.11,4.0
2024-07-12 08:44:25.332666,Finance,North,Product E,295.86,197.35,98.51,120,39,83.63,3.2
2024-07-12 17:30:17.108554,Marketing,East,Product A,670.47,433.28,237.19,361,21,208.87,3.2
2024-07-13 02:16:08.884442,Marketing,South,Product D,1006.39,613.16,393.23,427,22,85.88,3.9
2024-07-13 11:02:00.660330,Sales,East,Product C,302.16,172.67,129.49,21,31,228.67,4.2
2024-07-13 19:47:52.436218,Marketing,East,Product E,336.77,138.5,198.27,481,19,29.71,2.7
2024-07-14 04:33:44.212106,Finance,North,Product D,954.69,590.58,364.11,497,73,51.87,4.1
2024-07-14 13:19:35.987994,IT,East,Product B,550.17,300.33,249.84,30,19,265.48,3.5
2024-07-14 22:05:27.763881,Marketing,East,Product D,1104.53,658.38,446.15,136,46,156.25,3.7
2024-07-15 06:51:19.539769,IT,West,Product A,464.77,255.75,209.02,294,38,120.97,3.0
2024-07-15 15:37:11.315657,Finance,West,Product D,663.05,489.41,173.64,444,52,301.67,3.3
2024-07-16 00:23:03.091545,Sales,South,Product E,487.47,298.06,189.41,130,12,226.21,4.4
2024-07-16 09:08:54.867433,Operations,West,Product E,559.04,370.21,188.83,133,14,269.77,3.8
2024-07-16 17:54:46.643321,Marketing,West,Product D,951.87,692.7,259.17,416,9,186.7,3.6
2024-07-17 02:40:38.419209,Operations,West,Product E,530.54,322.07,208.47,42,52,414.37,3.7
2024-07-17 11:26:30.195097,Finance,West,Product B,627.59,253.69,373.9,401,30,151.64,4.1
2024-07-17 20:12:21.970985,Marketing,North,Product D,959.85,395.46,564.39,179,27,339.56,4.1
2024-07-18 04:58:13.746873,IT,West,Product B,799.1,516.07,283.03,86,66,195.09,3.8
2024-07-18 13:44:05.522761,HR,North,Product B,977.41,486.44,490.97,462,17,67.64,4.5
2024-07-18 22:29:57.298649,Operations,North,Product C,326.18,196.62,129.56,306,13,238.63,4.4
2024-07-19 07:15:49.074537,Marketing,West,Product D,1196.07,563.11,632.96,339,24,225.18,4.0
2024-07-19 16:01:40.850425,Operations,East,Product E,406.39,201.0,205.39,72,61,115.89,3.8
2024-07-20 00:47:32.626313,Marketing,North,Product B,962.83,555.19,407.64,279,28,126.22,4.2
2024-07-20 09:33:24.402201,Sales,East,Product C,315.39,233.85,81.54,225,37,198.02,4.0
2024-07-20 18:19:16.178089,IT,East,Product D,1071.79,659.9,411.89,199,24,227.98,4.4
2024-07-21 03:05:07.953976,Operations,West,Product D,839.01,610.51,228.5,84,64,20.0,4.3
2024-07-21 11:50:59.729864,HR,South,Product A,739.66,544.23,195.43,183,52,284.25,3.2
2024-07-21 20:36:51.505752,HR,West,Product A,758.36,358.58,399.78,76,68,160.44,3.1
2024-07-22 05:22:43.281640,Finance,South,Product B,940.64,478.71,461.93,102,34,93.46,3.4
2024-07-22 14:08:35.057528,Marketing,South,Product A,716.1,479.43,236.67,62,77,275.29,4.4
2024-07-22 22:54:26.833416,Operations,West,Product B,806.81,567.48,239.33,445,21,198.11,2.9
2024-07-23 07:40:18.609304,Finance,West,Product E,620.01,360.68,259.33,103,18,297.29,4.0
2024-07-23 16:26:10.385192,Operations,South,Product B,831.79,621.87,209.92,122,23,235.04,4.0
2024-07-24 01:12:02.161080,Marketing,West,Product A,410.77,165.97,244.8,238,75,199.88,4.5
2024-07-24 09:57:53.936968,HR,South,Product E,406.99,205.47,201.52,259,63,187.78,3.9
2024-07-24 18:43:45.712856,Sales,East,Product A,726.75,449.21,277.54,400,71,238.62,3.0
2024-07-25 03:29:37.488744,HR,West,Product B,557.52,314.58,242.94,218,48,166.92,3.2
2024-07-25 12:15:29.264632,Finance,East,Product C,233.81,103.07,130.74,477,36,131.79,3.1
2024-07-25 21:01:21.040520,IT,North,Product D,649.4,343.35,306.05,191,15,248.79,3.5
2024-07-26 05:47:12.816408,Sales,East,Product A,647.15,264.62,382.53,276,6,188.44,3.7
2024-07-26 14:33:04.592296,Finance,East,Product B,638.56,399.08,239.48,290,72,202.69,3.1
2024-07-26 23:18:56.368184,Marketing,South,Product E,670.4,477.63,192.77,452,21,287.15,4.7
2024-07-27 08:04:48.144072,Sales,East,Product A,658.81,467.56,191.25,481,44,190.89,3.0
2024-07-27 16:50:39.919959,Finance,West,Product A,484.9,312.68,172.22,459,50,201.2,4.6
2024-07-28 01:36:31.695847,Marketing,South,Product D,787.54,443.4,344.14,164,8,152.03,4.5
2024-07-28 10:22:23.471735,HR,North,Product B,1100.93,637.67,463.26,92,42,234.46,4.3
2024-07-28 19:08:15.247623,IT,West,Product C,447.21,200.32,246.89,195,67,227.99,3.4
2024-07-29 03:54:07.023511,Marketing,North,Product E,536.31,278.54,257.77,358,33,272.06,4.0
2024-07-29 12:39:58.799399,Operations,East,Product B,612.57,285.28,327.29,494,23,153.67,3.0
2024-07-29 21:25:50.575287,Marketing,West,Product E,594.51,408.68,185.83,148,33,163.37,4.3
2024-07-30 06:11:42.351175,Marketing,West,Product A,459.39,330.84,128.55,64,39,263.37,3.8
2024-07-30 14:57:34.127063,IT,North,Product D,813.44,478.24,335.2,28,74,220.18,3.6
2024-07-30 23:43:25.902951,Operations,West,Product D,819.8,536.74,283.06,357,27,127.5,3.1
2024-07-31 08:29:17.678839,Finance,West,Product C,394.34,174.5,219.84,432,50,304.52,2.3
2024-07-31 17:15:09.454727,Finance,West,Product D,1011.79,620.21,391.58,478,48,64.12,3.2
2024-08-01 02:01:01.230615,Marketing,East,Product A,549.85,355.19,194.66,355,52,262.74,4.5
2024-08-01 10:46:53.006503,Operations,North,Product C,457.39,255.44,201.95,479,56,98.78,3.6
2024-08-01 19:32:44.782391,Operations,West,Product B,811.38,393.64,417.74,463,12,350.86,3.7
2024-08-02 04:18:36.558279,IT,South,Product D,1272.68,899.89,372.79,276,59,76.43,4.2
2024-08-02 13:04:28.334167,HR,South,Product C,460.37,303.85,156.52,151,70,292.18,4.9
2024-08-02 21:50:20.110055,Finance,South,Product A,483.86,345.94,137.92,325,44,193.47,4.6
2024-08-03 06:36:11.885942,IT,South,Product E,542.91,372.68,170.23,173,35,170.67,3.2
2024-08-03 15:22:03.661830,Sales,East,Product E,341.8,255.2,86.6,261,52,214.83,2.6
2024-08-04 00:07:55.437718,Finance,West,Product A,211.43,98.79,112.64,241,65,250.55,5.0
2024-08-04 08:53:47.213606,IT,North,Product A,447.48,192.58,254.9,306,56,127.65,5.0
2024-08-04 17:39:38.989494,Finance,West,Product E,439.22,227.49,211.73,395,42,134.74,3.9
2024-08-05 02:25:30.765382,HR,East,Product C,398.22,177.27,220.95,450,40,251.97,3.0
2024-08-05 11:11:22.541270,Sales,South,Product E,656.44,382.77,273.67,372,59,63.41,4.4
2024-08-05 19:57:14.317158,HR,East,Product A,655.76,407.59,248.17,69,17,153.26,3.7
2024-08-06 04:43:06.093046,Sales,West,Product D,1295.75,780.56,515.19,413,41,443.25,3.7
2024-08-06 13:28:57.868934,Marketing,North,Product B,836.59,410.54,426.05,31,51,122.56,4.3
2024-08-06 22:14:49.644822,IT,East,Product D,944.32,678.11,266.21,393,75,291.82,4.0
2024-08-07 07:00:41.420710,Sales,North,Product D,1162.62,473.66,688.96,135,26,153.12,3.1
2024-08-07 15:46:33.196598,HR,East,Product A,630.72,329.11,301.61,112,43,240.72,3.6
2024-08-08 00:32:24.972486,Finance,North,Product E,530.76,345.87,184.89,397,62,252.35,4.2
2024-08-08 09:18:16.748374,Sales,North,Product C,333.07,222.63,110.44,449,34,290.32,4.1
2024-08-08 18:04:08.524262,IT,South,Product D,578.23,315.51,262.72,230,22,183.98,4.0
2024-08-09 02:50:00.300150,Sales,North,Product E,483.3,196.18,287.12,119,22,359.11,4.4
2024-08-09 11:35:52.076038,Operations,South,Product C,354.25,218.33,135.92,67,78,152.85,3.6
2024-08-09 20:21:43.851925,Finance,West,Product D,804.07,339.38,464.69,481,43,218.74,3.9
2024-08-10 05:07:35.627813,IT,West,Product C,459.65,201.21,258.44,74,30,219.62,1.8
2024-08-10 13:53:27.403701,IT,South,Product E,465.9,292.39,173.51,481,75,110.24,3.5
2024-08-10 22:39:19.179589,Marketing,South,Product B,836.03,425.85,410.18,67,11,177.13,4.3
2024-08-11 07:25:10.955477,HR,East,Product E,568.83,296.82,272.01,167,73,212.92,3.6
2024-08-11 16:11:02.731365,Marketing,East,Product A,545.73,311.27,234.46,85,69,165.43,3.5
2024-08-12 00:56:54.507253,IT,East,Product C,438.5,325.59,112.91,28,50,395.27,3.2
2024-08-12 09:42:46.283141,Finance,West,Product B,698.44,515.38,183.06,393,22,132.91,4.4
2024-08-12 18:28:38.059029,Sales,East,Product C,380.31,207.53,172.78,494,17,294.35,4.1
2024-08-13 03:14:29.834917,Sales,North,Product C,389.06,191.78,197.28,199,29,268.52,4.3
2024-08-13 12:00:21.610805,Finance,North,Product D,660.3,334.05,326.25,259,12,198.89,2.8
2024-08-13 20:46:13.386693,IT,East,Product A,666.31,329.21,337.1,369,78,130.78,3.7
2024-08-14 05:32:05.162581,Sales,North,Product C,324.19,190.07,134.12,372,36,138.54,3.6
2024-08-14 14:17:56.938469,Sales,West,Product E,534.33,327.22,207.11,383,21,158.56,3.6
2024-08-14 23:03:48.714357,Sales,North,Product E,570.87,326.01,244.86,461,52,57.14,3.4
2024-08-15 07:49:40.490245,HR,West,Product D,876.82,475.94,400.88,88,67,119.72,3.6
2024-08-15 16:35:32.266133,HR,South,Product A,730.24,346.1,384.14,93,44,81.4,4.3
2024-08-16 01:21:24.042021,Operations,South,Product A,593.21,337.46,255.75,181,19,307.67,2.7
2024-08-16 10:07:15.817908,Marketing,South,Product E,674.46,350.31,324.15,221,10,249.48,4.9
2024-08-16 18:53:07.593796,Finance,South,Product B,932.56,549.8,382.76,383,67,262.88,4.1
2024-08-17 03:38:59.369684,Finance,North,Product D,1088.09,692.37,395.72,454,12,247.11,3.8
2024-08-17 12:24:51.145572,Finance,East,Product D,695.08,432.1,262.98,158,36,213.36,4.3
2024-08-17 21:10:42.921460,Operations,North,Product E,297.77,167.31,130.46,19,49,316.85,2.9
2024-08-18 05:56:34.697348,HR,West,Product E,643.7,382.76,260.94,39,56,151.14,3.4
2024-08-18 14:42:26.473236,IT,North,Product B,643.08,321.35,321.73,289,17,208.53,3.7
2024-08-18 23:28:18.249124,IT,North,Product B,525.24,214.55,310.69,441,28,259.76,4.6
2024-08-19 08:14:10.025012,Operations,West,Product A,569.53,352.4,217.13,64,44,94.3,3.8
2024-08-19 17:00:01.800900,IT,South,Product D,709.89,346.71,363.18,369,18,447.73,4.1
2024-08-20 01:45:53.576788,Finance,South,Product D,1236.83,784.32,452.51,136,79,202.29,3.4
2024-08-20 10:31:45.352676,Marketing,South,Product E,640.92,423.94,216.98,189,74,211.36,4.1
2024-08-20 19:17:37.128564,Sales,East,Product A,654.72,471.77,182.95,241,66,300.55,4.8
2024-08-21 04:03:28.904452,HR,West,Product D,1324.83,974.2,350.63,390,65,273.2,4.4
2024-08-21 12:49:20.680340,HR,West,Product A,414.07,167.15,246.92,431,5,203.05,3.8
2024-08-21 21:35:12.456228,Operations,North,Product A,609.35,454.96,154.39,460,70,210.41,4.2
2024-08-22 06:21:04.232116,HR,East,Product E,504.94,322.69,182.25,102,36,79.67,4.1
2024-08-22 15:06:56.008004,Finance,South,Product A,632.59,395.52,237.07,17,17,155.48,4.1
2024-08-22 23:52:47.783891,IT,East,Product B,992.07,402.11,589.96,422,37,241.38,4.5
2024-08-23 08:38:39.559779,Finance,West,Product B,937.69,657.73,279.96,256,36,235.51,4.5
2024-08-23 17:24:31.335667,Operations,West,Product C,379.32,171.04,208.28,403,60,297.69,3.7
2024-08-24 02:10:23.111555,Finance,North,Product E,394.49,273.41,121.08,462,28,190.36,4.2
2024-08-24 10:56:14.887443,IT,North,Product C,447.9,181.6,266.3,340,8,89.02,3.6
2024-08-24 19:42:06.663331,Marketing,West,Product B,714.11,447.1,267.01,205,27,284.54,3.2
2024-08-25 04:27:58.439219,Operations,South,Product C,156.85,86.61,70.24,442,33,314.89,3.6
2024-08-25 13:13:50.215107,Marketing,South,Product E,561.7,264.15,297.55,451,25,271.86,3.8
2024-08-25 21:59:41.990995,Sales,East,Product E,649.11,284.08,365.03,172,34,186.91,2.8
2024-08-26 06:45:33.766883,Marketing,West,Product A,420.27,232.85,187.42,443,24,283.55,4.3
2024-08-26 15:31:25.542771,Sales,West,Product D,1319.22,584.62,734.6,49,20,474.31,2.1
2024-08-27 00:17:17.318659,Sales,South,Product A,508.02,289.7,218.32,263,71,209.21,5.0
2024-08-27 09:03:09.094547,Marketing,South,Product E,603.96,373.75,230.21,405,53,95.06,4.7
2024-08-27 17:49:00.870435,Operations,West,Product B,659.8,454.99,204.81,94,62,153.1,3.6
2024-08-28 02:34:52.646323,IT,North,Product B,1009.21,643.4,365.81,281,48,250.04,3.8
2024-08-28 11:20:44.422211,Finance,West,Product A,511.11,216.11,295.0,87,29,71.62,4.0
2024-08-28 20:06:36.198099,Finance,West,Product E,511.92,259.85,252.07,222,27,213.55,3.4
2024-08-29 04:52:27.973986,IT,South,Product B,972.96,487.25,485.71,313,63,230.43,3.9
2024-08-29 13:38:19.749874,Sales,South,Product E,389.38,280.46,108.92,264,5,322.81,3.7
2024-08-29 22:24:11.525762,Sales,North,Product B,933.56,656.97,276.59,100,19,304.82,3.7
2024-08-30 07:10:03.301650,Operations,North,Product E,492.47,260.79,231.68,493,56,269.17,3.9
2024-08-30 15:55:55.077538,HR,East,Product C,398.43,169.29,229.14,394,62,26.99,3.0
2024-08-31 00:41:46.853426,Marketing,West,Product E,595.25,424.38,170.87,202,45,273.68,3.8
2024-08-31 09:27:38.629314,Sales,South,Product E,354.17,251.77,102.4,262,48,256.44,3.9
2024-08-31 18:13:30.405202,Finance,North,Product A,603.41,421.88,181.53,287,8,220.48,3.9
2024-09-01 02:59:22.181090,Operations,East,Product C,383.31,266.7,116.61,152,72,61.58,3.7
2024-09-01 11:45:13.956978,Marketing,East,Product D,695.48,395.09,300.39,253,11,137.86,4.5
2024-09-01 20:31:05.732866,Operations,South,Product A,395.76,182.88,212.88,221,50,106.65,3.6
